suite	task_id	axis	difficulty
libero_10	2447	Light Conditions	3
libero_10	2448	Light Conditions	5
libero_10	2449	Light Conditions	3
libero_10	2450	Light Conditions	3
libero_10	2451	Light Conditions	3
libero_10	2452	Light Conditions	4
libero_10	2453	Light Conditions	2
libero_10	2454	Light Conditions	2
libero_10	2455	Light Conditions	4
libero_10	2456	Light Conditions	2
libero_10	2457	Light Conditions	3
libero_10	2458	Light Conditions	4
libero_10	2459	Light Conditions	2
libero_10	2460	Light Conditions	3
libero_10	2461	Light Conditions	5
libero_10	2462	Light Conditions	2
libero_10	2463	Light Conditions	4
libero_10	2464	Light Conditions	1
libero_10	2465	Light Conditions	3
libero_10	2466	Light Conditions	5
libero_10	2467	Light Conditions	3
libero_10	2468	Light Conditions	4
libero_10	2469	Light Conditions	5
libero_10	2470	Light Conditions	2
libero_10	2471	Light Conditions	5
libero_10	2472	Light Conditions	5
libero_10	2473	Light Conditions	4
libero_10	2474	Light Conditions	5
libero_10	2475	Light Conditions	5
libero_10	2476	Light Conditions	5
libero_10	2477	Light Conditions	5
libero_10	2478	Light Conditions	4
libero_10	2479	Light Conditions	5
libero_10	2480	Light Conditions	4
libero_10	2481	Light Conditions	5
libero_10	2482	Light Conditions	5
libero_10	2483	Light Conditions	5
libero_10	2484	Light Conditions	5
libero_10	2485	Light Conditions	5
libero_10	2486	Light Conditions	5
libero_10	2487	Light Conditions	5
libero_10	2488	Light Conditions	4
libero_10	2489	Light Conditions	5
libero_10	2490	Light Conditions	5
libero_10	2491	Light Conditions	3
libero_10	2492	Light Conditions	5
libero_10	2493	Light Conditions	4
libero_10	2494	Light Conditions	5
libero_10	2495	Light Conditions	4
libero_10	2496	Light Conditions	4
libero_10	2497	Light Conditions	3
libero_10	2498	Light Conditions	2
libero_10	2499	Light Conditions	2
libero_10	2500	Light Conditions	4
libero_10	2501	Light Conditions	2
libero_10	2502	Light Conditions	2
libero_10	2503	Light Conditions	3
libero_10	2504	Light Conditions	2
libero_10	2505	Light Conditions	3
libero_10	2506	Light Conditions	3
libero_10	2507	Light Conditions	3
libero_10	2508	Light Conditions	2
libero_10	2509	Light Conditions	3
libero_10	2510	Light Conditions	3
libero_10	2511	Light Conditions	3
libero_10	2512	Light Conditions	2
libero_10	2513	Light Conditions	3
libero_10	2514	Light Conditions	2
libero_10	2515	Light Conditions	3
libero_10	2516	Light Conditions	2
libero_10	2517	Light Conditions	3
libero_10	2518	Light Conditions	4
libero_goal	0	Background Textures	3
libero_goal	1	Background Textures	1
libero_goal	2	Background Textures	3
libero_goal	3	Background Textures	2
libero_goal	4	Background Textures	4
libero_goal	5	Background Textures	4
libero_goal	6	Background Textures	3
libero_goal	7	Background Textures	2
libero_goal	8	Background Textures	2
libero_goal	9	Background Textures	4
libero_goal	10	Background Textures	3
libero_goal	11	Background Textures	4
libero_goal	12	Background Textures	3
libero_goal	13	Background Textures	3
libero_goal	14	Background Textures	2
libero_goal	15	Background Textures	2
libero_goal	16	Background Textures	2
libero_goal	17	Background Textures	2
libero_goal	18	Background Textures	3
libero_goal	19	Background Textures	2
libero_goal	20	Background Textures	5
libero_goal	21	Background Textures	1
libero_goal	22	Background Textures	3
libero_goal	23	Background Textures	3
libero_goal	24	Background Textures	3
libero_goal	25	Background Textures	3
libero_goal	26	Background Textures	3
libero_goal	27	Background Textures	3
libero_goal	28	Background Textures	4
libero_goal	29	Background Textures	4
libero_goal	30	Background Textures	4
libero_goal	31	Background Textures	5
libero_goal	32	Background Textures	5
libero_goal	33	Background Textures	1
libero_goal	34	Background Textures	2
libero_goal	35	Background Textures	3
libero_goal	36	Background Textures	2
libero_goal	37	Background Textures	5
libero_goal	38	Background Textures	2
libero_goal	39	Background Textures	2
libero_goal	40	Background Textures	4
libero_goal	41	Background Textures	2
libero_goal	42	Background Textures	3
libero_goal	43	Background Textures	5
libero_goal	44	Background Textures	2
libero_goal	45	Background Textures	2
libero_goal	46	Background Textures	5
libero_goal	47	Background Textures	2
libero_goal	48	Background Textures	5
libero_goal	49	Background Textures	4
libero_goal	50	Background Textures	3
libero_goal	51	Background Textures	3
libero_goal	52	Background Textures	5
libero_goal	53	Background Textures	3
libero_goal	54	Background Textures	5
libero_goal	55	Background Textures	5
libero_goal	56	Background Textures	3
libero_goal	57	Background Textures	2
libero_goal	58	Background Textures	3
libero_goal	59	Background Textures	4
libero_goal	60	Background Textures	3
libero_goal	61	Background Textures	4
libero_goal	62	Background Textures	4
libero_goal	63	Background Textures	4
libero_goal	64	Background Textures	4
libero_goal	65	Background Textures	3
libero_goal	66	Background Textures	5
libero_goal	67	Background Textures	4
libero_goal	68	Background Textures	3
libero_goal	69	Background Textures	4
libero_goal	70	Background Textures	3
libero_goal	71	Background Textures	4
libero_goal	72	Background Textures	4
libero_goal	73	Background Textures	1
libero_goal	74	Background Textures	2
libero_goal	75	Background Textures	3
libero_goal	76	Background Textures	4
libero_goal	77	Background Textures	2
libero_goal	78	Background Textures	1
libero_goal	79	Background Textures	2
libero_goal	80	Background Textures	3
libero_goal	81	Background Textures	3
libero_goal	82	Background Textures	2
libero_goal	83	Background Textures	1
libero_goal	84	Background Textures	2
libero_goal	85	Background Textures	2
libero_goal	86	Background Textures	1
libero_goal	87	Background Textures	2
libero_goal	88	Background Textures	3
libero_goal	89	Background Textures	2
libero_goal	90	Background Textures	1
libero_goal	91	Background Textures	4
libero_goal	92	Background Textures	4
libero_goal	93	Background Textures	1
libero_goal	94	Background Textures	2
libero_goal	95	Background Textures	2
libero_goal	96	Background Textures	2
libero_goal	97	Background Textures	1
libero_goal	98	Background Textures	3
libero_goal	99	Background Textures	1
libero_goal	100	Background Textures	2
libero_goal	101	Background Textures	2
libero_goal	102	Background Textures	1
libero_goal	103	Background Textures	2
libero_goal	104	Background Textures	1
libero_goal	105	Background Textures	2
libero_goal	106	Background Textures	2
libero_goal	107	Background Textures	1
libero_goal	108	Background Textures	1
libero_goal	109	Background Textures	3
libero_goal	110	Background Textures	1
libero_goal	111	Background Textures	2
libero_goal	112	Background Textures	2
libero_goal	113	Background Textures	1
libero_goal	114	Background Textures	2
libero_goal	115	Background Textures	1
libero_goal	116	Background Textures	3
libero_goal	117	Background Textures	1
libero_goal	118	Background Textures	2
libero_goal	119	Background Textures	2
libero_goal	120	Background Textures	1
libero_goal	121	Background Textures	2
libero_goal	122	Background Textures	3
libero_goal	123	Background Textures	2
libero_goal	124	Background Textures	1
libero_goal	125	Background Textures	2
libero_goal	126	Background Textures	3
libero_goal	127	Background Textures	2
libero_goal	128	Background Textures	3
libero_goal	129	Background Textures	2
libero_goal	130	Background Textures	2
libero_goal	131	Background Textures	1
libero_goal	132	Background Textures	3
libero_goal	133	Background Textures	3
libero_goal	134	Background Textures	3
libero_goal	135	Background Textures	2
libero_goal	136	Background Textures	3
libero_goal	137	Background Textures	1
libero_goal	138	Background Textures	4
libero_goal	139	Background Textures	3
libero_goal	140	Background Textures	2
libero_goal	141	Background Textures	4
libero_goal	142	Background Textures	4
libero_goal	143	Background Textures	3
libero_goal	144	Background Textures	3
libero_goal	145	Background Textures	2
libero_goal	146	Background Textures	2
libero_goal	147	Background Textures	2
libero_goal	148	Background Textures	2
libero_goal	149	Background Textures	4
libero_goal	150	Background Textures	3
libero_goal	151	Background Textures	4
libero_goal	152	Background Textures	5
libero_goal	153	Background Textures	4
libero_goal	154	Background Textures	4
libero_goal	155	Background Textures	5
libero_goal	156	Background Textures	5
libero_goal	157	Background Textures	5
libero_goal	158	Background Textures	4
libero_goal	159	Background Textures	5
libero_goal	160	Background Textures	5
libero_goal	161	Background Textures	4
libero_goal	162	Background Textures	4
libero_goal	163	Background Textures	3
libero_goal	164	Background Textures	3
libero_goal	165	Background Textures	3
libero_goal	166	Background Textures	4
libero_goal	167	Background Textures	5
libero_goal	168	Background Textures	5
libero_goal	169	Background Textures	5
libero_goal	170	Background Textures	5
libero_goal	171	Background Textures	4
libero_goal	172	Background Textures	5
libero_goal	173	Background Textures	5
libero_goal	174	Background Textures	4
libero_goal	175	Background Textures	5
libero_goal	176	Background Textures	5
libero_goal	177	Background Textures	5
libero_goal	178	Background Textures	5
libero_goal	179	Background Textures	5
libero_goal	180	Background Textures	5
libero_goal	181	Background Textures	5
libero_goal	182	Background Textures	5
libero_goal	183	Background Textures	3
libero_goal	184	Background Textures	2
libero_goal	185	Background Textures	2
libero_goal	186	Background Textures	5
libero_goal	187	Background Textures	3
libero_goal	188	Background Textures	4
libero_goal	189	Background Textures	1
libero_goal	190	Background Textures	3
libero_goal	191	Background Textures	2
libero_goal	192	Background Textures	5
libero_goal	193	Background Textures	5
libero_goal	194	Background Textures	4
libero_goal	195	Background Textures	4
libero_goal	196	Background Textures	3
libero_goal	197	Background Textures	4
libero_goal	198	Background Textures	5
libero_goal	199	Background Textures	3
libero_goal	200	Background Textures	4
libero_goal	201	Background Textures	4
libero_goal	202	Background Textures	4
libero_goal	203	Background Textures	2
libero_goal	204	Background Textures	3
libero_goal	205	Background Textures	4
libero_goal	206	Background Textures	5
libero_goal	207	Background Textures	5
libero_goal	208	Background Textures	4
libero_goal	209	Background Textures	4
libero_goal	210	Background Textures	3
libero_goal	211	Background Textures	4
libero_goal	212	Background Textures	4
libero_goal	213	Background Textures	4
libero_goal	214	Background Textures	4
libero_goal	215	Background Textures	3
libero_goal	216	Background Textures	5
libero_goal	217	Background Textures	3
libero_goal	218	Background Textures	4
libero_goal	219	Background Textures	5
libero_goal	220	Background Textures	2
libero_goal	221	Background Textures	4
libero_goal	222	Background Textures	5
libero_goal	223	Background Textures	4
libero_goal	224	Background Textures	2
libero_goal	225	Background Textures	1
libero_goal	226	Background Textures	2
libero_goal	227	Background Textures	5
libero_goal	228	Background Textures	3
libero_goal	229	Background Textures	1
libero_goal	230	Background Textures	3
libero_goal	231	Background Textures	3
libero_goal	232	Background Textures	2
libero_goal	233	Background Textures	5
libero_goal	234	Background Textures	4
libero_goal	235	Background Textures	1
libero_goal	236	Background Textures	5
libero_goal	237	Background Textures	1
libero_goal	238	Background Textures	3
libero_goal	239	Background Textures	2
libero_goal	240	Background Textures	3
libero_goal	241	Background Textures	5
libero_goal	242	Background Textures	2
libero_goal	243	Background Textures	1
libero_goal	244	Background Textures	4
libero_goal	245	Background Textures	2
libero_goal	246	Background Textures	5
libero_goal	247	Background Textures	2
libero_goal	248	Background Textures	3
libero_goal	249	Background Textures	3
libero_goal	250	Background Textures	4
libero_goal	251	Background Textures	4
libero_goal	252	Background Textures	3
libero_goal	253	Background Textures	2
libero_goal	254	Background Textures	3
libero_goal	255	Background Textures	4
libero_goal	256	Background Textures	3
libero_goal	257	Background Textures	3
libero_goal	258	Background Textures	3
libero_goal	259	Background Textures	3
libero_goal	260	Background Textures	3
libero_goal	261	Background Textures	3
libero_goal	262	Background Textures	2
libero_goal	263	Background Textures	4
libero_goal	264	Background Textures	4
libero_goal	265	Background Textures	4
libero_goal	266	Background Textures	3
libero_goal	267	Background Textures	4
libero_goal	268	Background Textures	3
libero_goal	269	Background Textures	3
libero_goal	270	Background Textures	2
libero_goal	271	Background Textures	2
libero_goal	272	Background Textures	1
libero_goal	273	Background Textures	1
libero_goal	274	Background Textures	3
libero_goal	275	Background Textures	2
libero_goal	276	Background Textures	1
libero_goal	277	Background Textures	1
libero_goal	278	Background Textures	2
libero_goal	279	Background Textures	2
libero_goal	280	Background Textures	1
libero_goal	281	Robot Initial States	3
libero_goal	282	Robot Initial States	1
libero_goal	283	Robot Initial States	4
libero_goal	284	Robot Initial States	2
libero_goal	285	Robot Initial States	3
libero_goal	286	Robot Initial States	3
libero_goal	287	Robot Initial States	2
libero_goal	288	Robot Initial States	3
libero_goal	289	Robot Initial States	1
libero_goal	290	Robot Initial States	3
libero_goal	291	Robot Initial States	4
libero_goal	292	Robot Initial States	2
libero_goal	293	Robot Initial States	5
libero_goal	294	Robot Initial States	2
libero_goal	295	Robot Initial States	1
libero_goal	296	Robot Initial States	5
libero_goal	297	Robot Initial States	4
libero_goal	298	Robot Initial States	1
libero_goal	299	Robot Initial States	3
libero_goal	300	Robot Initial States	2
libero_goal	301	Robot Initial States	4
libero_goal	302	Robot Initial States	2
libero_goal	303	Robot Initial States	4
libero_goal	304	Robot Initial States	4
libero_goal	305	Robot Initial States	3
libero_goal	306	Robot Initial States	5
libero_goal	307	Robot Initial States	3
libero_goal	308	Robot Initial States	2
libero_goal	309	Robot Initial States	3
libero_goal	310	Robot Initial States	5
libero_goal	311	Robot Initial States	5
libero_goal	312	Robot Initial States	3
libero_goal	313	Robot Initial States	5
libero_goal	314	Robot Initial States	5
libero_goal	315	Robot Initial States	5
libero_goal	316	Robot Initial States	5
libero_goal	317	Robot Initial States	4
libero_goal	318	Robot Initial States	3
libero_goal	319	Robot Initial States	3
libero_goal	320	Robot Initial States	4
libero_goal	321	Robot Initial States	2
libero_goal	322	Robot Initial States	3
libero_goal	323	Robot Initial States	4
libero_goal	324	Robot Initial States	1
libero_goal	325	Robot Initial States	1
libero_goal	326	Robot Initial States	1
libero_goal	327	Robot Initial States	1
libero_goal	328	Robot Initial States	2
libero_goal	329	Robot Initial States	3
libero_goal	330	Robot Initial States	3
libero_goal	331	Robot Initial States	3
libero_goal	332	Robot Initial States	2
libero_goal	333	Robot Initial States	2
libero_goal	334	Robot Initial States	5
libero_goal	335	Robot Initial States	3
libero_goal	336	Robot Initial States	3
libero_goal	337	Robot Initial States	2
libero_goal	338	Robot Initial States	1
libero_goal	339	Robot Initial States	1
libero_goal	340	Robot Initial States	3
libero_goal	341	Robot Initial States	3
libero_goal	342	Robot Initial States	4
libero_goal	343	Robot Initial States	4
libero_goal	344	Robot Initial States	3
libero_goal	345	Robot Initial States	3
libero_goal	346	Robot Initial States	5
libero_goal	347	Robot Initial States	2
libero_goal	348	Robot Initial States	4
libero_goal	349	Robot Initial States	4
libero_goal	350	Robot Initial States	4
libero_goal	351	Robot Initial States	3
libero_goal	352	Robot Initial States	2
libero_goal	353	Robot Initial States	5
libero_goal	354	Robot Initial States	4
libero_goal	355	Robot Initial States	4
libero_goal	356	Robot Initial States	2
libero_goal	357	Robot Initial States	5
libero_goal	358	Robot Initial States	5
libero_goal	359	Robot Initial States	5
libero_goal	360	Robot Initial States	1
libero_goal	361	Robot Initial States	3
libero_goal	362	Robot Initial States	1
libero_goal	363	Robot Initial States	3
libero_goal	364	Robot Initial States	3
libero_goal	365	Robot Initial States	3
libero_goal	366	Robot Initial States	3
libero_goal	367	Robot Initial States	1
libero_goal	368	Robot Initial States	3
libero_goal	369	Robot Initial States	2
libero_goal	370	Robot Initial States	2
libero_goal	371	Robot Initial States	3
libero_goal	372	Robot Initial States	3
libero_goal	373	Robot Initial States	3
libero_goal	374	Robot Initial States	5
libero_goal	375	Robot Initial States	1
libero_goal	376	Robot Initial States	2
libero_goal	377	Robot Initial States	4
libero_goal	378	Robot Initial States	3
libero_goal	379	Robot Initial States	2
libero_goal	380	Robot Initial States	2
libero_goal	381	Robot Initial States	3
libero_goal	382	Robot Initial States	4
libero_goal	383	Robot Initial States	3
libero_goal	384	Robot Initial States	4
libero_goal	385	Robot Initial States	5
libero_goal	386	Robot Initial States	1
libero_goal	387	Robot Initial States	3
libero_goal	388	Robot Initial States	4
libero_goal	389	Robot Initial States	4
libero_goal	390	Robot Initial States	2
libero_goal	391	Robot Initial States	5
libero_goal	392	Robot Initial States	2
libero_goal	393	Robot Initial States	5
libero_goal	394	Robot Initial States	5
libero_goal	395	Robot Initial States	3
libero_goal	396	Robot Initial States	3
libero_goal	397	Robot Initial States	5
libero_goal	398	Robot Initial States	3
libero_goal	399	Robot Initial States	5
libero_goal	400	Robot Initial States	4
libero_goal	401	Robot Initial States	5
libero_goal	402	Robot Initial States	4
libero_goal	403	Robot Initial States	3
libero_goal	404	Robot Initial States	2
libero_goal	405	Robot Initial States	2
libero_goal	406	Robot Initial States	2
libero_goal	407	Robot Initial States	2
libero_goal	408	Robot Initial States	3
libero_goal	409	Robot Initial States	1
libero_goal	410	Robot Initial States	5
libero_goal	411	Robot Initial States	5
libero_goal	412	Robot Initial States	3
libero_goal	413	Robot Initial States	2
libero_goal	414	Robot Initial States	5
libero_goal	415	Robot Initial States	4
libero_goal	416	Robot Initial States	5
libero_goal	417	Robot Initial States	5
libero_goal	418	Robot Initial States	3
libero_goal	419	Robot Initial States	5
libero_goal	420	Robot Initial States	4
libero_goal	421	Robot Initial States	5
libero_goal	422	Robot Initial States	3
libero_goal	423	Robot Initial States	4
libero_goal	424	Robot Initial States	4
libero_goal	425	Robot Initial States	5
libero_goal	426	Robot Initial States	3
libero_goal	427	Robot Initial States	5
libero_goal	428	Robot Initial States	5
libero_goal	429	Robot Initial States	5
libero_goal	430	Robot Initial States	5
libero_goal	431	Robot Initial States	4
libero_goal	432	Robot Initial States	3
libero_goal	433	Robot Initial States	4
libero_goal	434	Robot Initial States	4
libero_goal	435	Robot Initial States	5
libero_goal	436	Robot Initial States	5
libero_goal	437	Robot Initial States	4
libero_goal	438	Robot Initial States	5
libero_goal	439	Robot Initial States	4
libero_goal	440	Robot Initial States	5
libero_goal	441	Robot Initial States	5
libero_goal	442	Robot Initial States	5
libero_goal	443	Robot Initial States	5
libero_goal	444	Robot Initial States	4
libero_goal	445	Robot Initial States	5
libero_goal	446	Robot Initial States	5
libero_goal	447	Robot Initial States	3
libero_goal	448	Robot Initial States	4
libero_goal	449	Robot Initial States	3
libero_goal	450	Robot Initial States	3
libero_goal	451	Robot Initial States	4
libero_goal	452	Robot Initial States	3
libero_goal	453	Robot Initial States	5
libero_goal	454	Robot Initial States	2
libero_goal	455	Robot Initial States	1
libero_goal	456	Robot Initial States	3
libero_goal	457	Robot Initial States	3
libero_goal	458	Robot Initial States	2
libero_goal	459	Robot Initial States	4
libero_goal	460	Robot Initial States	1
libero_goal	461	Robot Initial States	5
libero_goal	462	Robot Initial States	3
libero_goal	463	Robot Initial States	1
libero_goal	464	Robot Initial States	3
libero_goal	465	Robot Initial States	5
libero_goal	466	Robot Initial States	5
libero_goal	467	Robot Initial States	4
libero_goal	468	Robot Initial States	1
libero_goal	469	Robot Initial States	2
libero_goal	470	Robot Initial States	1
libero_goal	471	Robot Initial States	4
libero_goal	472	Robot Initial States	5
libero_goal	473	Robot Initial States	1
libero_goal	474	Robot Initial States	5
libero_goal	475	Robot Initial States	4
libero_goal	476	Robot Initial States	4
libero_goal	477	Robot Initial States	1
libero_goal	478	Robot Initial States	5
libero_goal	479	Robot Initial States	4
libero_goal	480	Robot Initial States	3
libero_goal	481	Robot Initial States	5
libero_goal	482	Robot Initial States	5
libero_goal	483	Robot Initial States	5
libero_goal	484	Robot Initial States	2
libero_goal	485	Robot Initial States	4
libero_goal	486	Robot Initial States	3
libero_goal	487	Robot Initial States	5
libero_goal	488	Robot Initial States	5
libero_goal	489	Robot Initial States	3
libero_goal	490	Robot Initial States	2
libero_goal	491	Robot Initial States	5
libero_goal	492	Robot Initial States	2
libero_goal	493	Robot Initial States	3
libero_goal	494	Robot Initial States	1
libero_goal	495	Robot Initial States	3
libero_goal	496	Robot Initial States	1
libero_goal	497	Robot Initial States	5
libero_goal	498	Robot Initial States	2
libero_goal	499	Robot Initial States	3
libero_goal	500	Robot Initial States	2
libero_goal	501	Robot Initial States	2
libero_goal	502	Robot Initial States	4
libero_goal	503	Robot Initial States	2
libero_goal	504	Robot Initial States	2
libero_goal	505	Robot Initial States	3
libero_goal	506	Robot Initial States	5
libero_goal	507	Robot Initial States	5
libero_goal	508	Robot Initial States	2
libero_goal	509	Robot Initial States	5
libero_goal	510	Robot Initial States	2
libero_goal	511	Robot Initial States	5
libero_goal	512	Robot Initial States	5
libero_goal	513	Robot Initial States	5
libero_goal	514	Robot Initial States	2
libero_goal	515	Robot Initial States	5
libero_goal	516	Robot Initial States	3
libero_goal	517	Robot Initial States	5
libero_goal	518	Robot Initial States	2
libero_goal	519	Robot Initial States	5
libero_goal	520	Robot Initial States	3
libero_goal	521	Robot Initial States	5
libero_goal	522	Robot Initial States	4
libero_goal	523	Robot Initial States	4
libero_goal	524	Robot Initial States	3
libero_goal	525	Robot Initial States	5
libero_goal	526	Robot Initial States	5
libero_goal	527	Robot Initial States	2
libero_goal	528	Robot Initial States	2
libero_goal	529	Robot Initial States	5
libero_goal	530	Robot Initial States	4
libero_goal	531	Robot Initial States	3
libero_goal	532	Robot Initial States	3
libero_goal	533	Robot Initial States	4
libero_goal	534	Robot Initial States	4
libero_goal	535	Robot Initial States	3
libero_goal	536	Robot Initial States	3
libero_goal	537	Robot Initial States	3
libero_goal	538	Robot Initial States	4
libero_goal	539	Robot Initial States	4
libero_goal	540	Robot Initial States	3
libero_goal	541	Robot Initial States	2
libero_goal	542	Robot Initial States	4
libero_goal	543	Robot Initial States	3
libero_goal	544	Robot Initial States	3
libero_goal	545	Robot Initial States	2
libero_goal	546	Robot Initial States	3
libero_goal	547	Robot Initial States	3
libero_goal	548	Robot Initial States	4
libero_goal	549	Robot Initial States	4
libero_goal	550	Robot Initial States	2
libero_goal	551	Robot Initial States	2
libero_goal	552	Robot Initial States	3
libero_goal	553	Robot Initial States	4
libero_goal	554	Robot Initial States	1
libero_goal	555	Robot Initial States	4
libero_goal	556	Robot Initial States	5
libero_goal	557	Robot Initial States	3
libero_goal	558	Robot Initial States	4
libero_goal	559	Robot Initial States	4
libero_goal	560	Robot Initial States	5
libero_goal	561	Robot Initial States	5
libero_goal	562	Robot Initial States	5
libero_goal	563	Robot Initial States	5
libero_goal	564	Robot Initial States	3
libero_goal	565	Robot Initial States	3
libero_goal	566	Robot Initial States	4
libero_goal	567	Robot Initial States	5
libero_goal	568	Robot Initial States	3
libero_goal	569	Robot Initial States	3
libero_goal	570	Robot Initial States	5
libero_goal	571	Robot Initial States	5
libero_goal	572	Robot Initial States	5
libero_goal	573	Robot Initial States	4
libero_goal	574	Robot Initial States	5
libero_goal	575	Robot Initial States	4
libero_goal	576	Robot Initial States	5
libero_goal	577	Robot Initial States	1
libero_goal	578	Robot Initial States	1
libero_goal	579	Robot Initial States	1
libero_goal	580	Robot Initial States	2
libero_goal	581	Robot Initial States	1
libero_goal	582	Robot Initial States	2
libero_goal	583	Robot Initial States	3
libero_goal	584	Robot Initial States	2
libero_goal	585	Robot Initial States	2
libero_goal	586	Robot Initial States	1
libero_goal	587	Robot Initial States	1
libero_goal	588	Robot Initial States	3
libero_goal	589	Robot Initial States	2
libero_goal	590	Robot Initial States	3
libero_goal	591	Robot Initial States	3
libero_goal	592	Robot Initial States	2
libero_goal	593	Robot Initial States	3
libero_goal	594	Robot Initial States	2
libero_goal	595	Robot Initial States	3
libero_goal	596	Robot Initial States	1
libero_goal	597	Robot Initial States	3
libero_goal	598	Robot Initial States	5
libero_goal	599	Robot Initial States	1
libero_goal	600	Robot Initial States	5
libero_goal	601	Robot Initial States	2
libero_goal	602	Robot Initial States	5
libero_goal	603	Robot Initial States	2
libero_goal	604	Robot Initial States	5
libero_goal	605	Robot Initial States	2
libero_goal	606	Robot Initial States	3
libero_goal	607	Robot Initial States	5
libero_goal	608	Robot Initial States	5
libero_goal	609	Robot Initial States	2
libero_goal	610	Robot Initial States	2
libero_goal	611	Robot Initial States	2
libero_goal	612	Robot Initial States	2
libero_goal	613	Robot Initial States	2
libero_goal	614	Robot Initial States	2
libero_goal	615	Robot Initial States	1
libero_goal	616	Robot Initial States	1
libero_goal	617	Robot Initial States	1
libero_goal	618	Robot Initial States	4
libero_goal	619	Robot Initial States	2
libero_goal	620	Robot Initial States	4
libero_goal	621	Robot Initial States	1
libero_goal	622	Robot Initial States	3
libero_goal	623	Robot Initial States	3
libero_goal	624	Robot Initial States	1
libero_goal	625	Robot Initial States	4
libero_goal	626	Robot Initial States	5
libero_goal	627	Robot Initial States	2
libero_goal	628	Robot Initial States	3
libero_goal	629	Robot Initial States	3
libero_goal	630	Robot Initial States	3
libero_goal	631	Robot Initial States	2
libero_goal	632	Robot Initial States	3
libero_goal	633	Robot Initial States	1
libero_goal	634	Robot Initial States	4
libero_goal	635	Robot Initial States	5
libero_goal	636	Robot Initial States	3
libero_goal	637	Robot Initial States	5
libero_goal	638	Robot Initial States	3
libero_goal	639	Robot Initial States	5
libero_goal	640	Robot Initial States	3
libero_goal	641	Robot Initial States	5
libero_goal	642	Robot Initial States	4
libero_goal	643	Robot Initial States	5
libero_goal	644	Robot Initial States	3
libero_goal	645	Robot Initial States	3
libero_goal	646	Robot Initial States	3
libero_goal	647	Robot Initial States	5
libero_goal	648	Robot Initial States	5
libero_goal	649	Robot Initial States	3
libero_goal	650	Robot Initial States	5
libero_goal	651	Robot Initial States	2
libero_goal	652	Robot Initial States	3
libero_goal	653	Robot Initial States	5
libero_goal	654	Robot Initial States	1
libero_goal	655	Robot Initial States	2
libero_goal	656	Robot Initial States	2
libero_goal	657	Robot Initial States	1
libero_goal	658	Robot Initial States	2
libero_goal	659	Robot Initial States	3
libero_goal	660	Robot Initial States	5
libero_goal	661	Robot Initial States	3
libero_goal	662	Robot Initial States	2
libero_goal	663	Robot Initial States	4
libero_goal	664	Robot Initial States	1
libero_goal	665	Robot Initial States	2
libero_goal	666	Robot Initial States	3
libero_goal	667	Robot Initial States	2
libero_goal	668	Robot Initial States	5
libero_goal	669	Robot Initial States	1
libero_goal	670	Robot Initial States	5
libero_goal	671	Robot Initial States	3
libero_goal	672	Robot Initial States	5
libero_goal	673	Robot Initial States	5
libero_goal	674	Robot Initial States	5
libero_goal	675	Robot Initial States	4
libero_goal	676	Robot Initial States	5
libero_goal	677	Robot Initial States	4
libero_goal	678	Robot Initial States	2
libero_goal	679	Robot Initial States	5
libero_goal	680	Robot Initial States	4
libero_goal	681	Robot Initial States	3
libero_goal	682	Robot Initial States	3
libero_goal	683	Robot Initial States	5
libero_goal	684	Robot Initial States	5
libero_goal	685	Robot Initial States	5
libero_goal	686	Robot Initial States	5
libero_goal	687	Robot Initial States	3
libero_goal	688	Robot Initial States	5
libero_goal	689	Robot Initial States	2
libero_goal	690	Camera Viewpoints	2
libero_goal	691	Camera Viewpoints	3
libero_goal	692	Camera Viewpoints	2
libero_goal	693	Camera Viewpoints	3
libero_goal	694	Camera Viewpoints	2
libero_goal	695	Camera Viewpoints	2
libero_goal	696	Camera Viewpoints	1
libero_goal	697	Camera Viewpoints	4
libero_goal	698	Camera Viewpoints	4
libero_goal	699	Camera Viewpoints	3
libero_goal	700	Camera Viewpoints	3
libero_goal	701	Camera Viewpoints	3
libero_goal	702	Camera Viewpoints	2
libero_goal	703	Camera Viewpoints	2
libero_goal	704	Camera Viewpoints	2
libero_goal	705	Camera Viewpoints	3
libero_goal	706	Camera Viewpoints	2
libero_goal	707	Camera Viewpoints	2
libero_goal	708	Camera Viewpoints	3
libero_goal	709	Camera Viewpoints	2
libero_goal	710	Camera Viewpoints	2
libero_goal	711	Camera Viewpoints	1
libero_goal	712	Camera Viewpoints	1
libero_goal	713	Camera Viewpoints	1
libero_goal	714	Camera Viewpoints	1
libero_goal	715	Camera Viewpoints	1
libero_goal	716	Camera Viewpoints	1
libero_goal	717	Camera Viewpoints	1
libero_goal	718	Camera Viewpoints	2
libero_goal	719	Camera Viewpoints	1
libero_goal	720	Camera Viewpoints	2
libero_goal	721	Camera Viewpoints	1
libero_goal	722	Camera Viewpoints	2
libero_goal	723	Camera Viewpoints	1
libero_goal	724	Camera Viewpoints	2
libero_goal	725	Camera Viewpoints	2
libero_goal	726	Camera Viewpoints	2
libero_goal	727	Camera Viewpoints	3
libero_goal	728	Camera Viewpoints	2
libero_goal	729	Camera Viewpoints	2
libero_goal	730	Camera Viewpoints	1
libero_goal	731	Camera Viewpoints	2
libero_goal	732	Camera Viewpoints	1
libero_goal	733	Camera Viewpoints	1
libero_goal	734	Camera Viewpoints	2
